Year,Station,Analyte,unit,Datetime,Mean,Wytype
2016,National Steel,Salinity,PSU,9/12/2016,5.455411752,Below Normal
2016,National Steel,Salinity,PSU,9/13/2016,5.425479083,Below Normal
2016,National Steel,Salinity,PSU,9/14/2016,5.446994172,Below Normal
2016,National Steel,Salinity,PSU,9/15/2016,5.643979683,Below Normal
2016,National Steel,Salinity,PSU,9/16/2016,5.819732711,Below Normal
2016,National Steel,Salinity,PSU,9/17/2016,5.82358854,Below Normal
2016,National Steel,Salinity,PSU,9/18/2016,5.954802622,Below Normal
2016,National Steel,Salinity,PSU,9/19/2016,6.204518688,Below Normal
2016,National Steel,Salinity,PSU,9/20/2016,6.559928207,Below Normal
2016,National Steel,Salinity,PSU,9/21/2016,6.850655554,Below Normal
2016,National Steel,Salinity,PSU,9/22/2016,6.744255346,Below Normal
2016,National Steel,Salinity,PSU,9/23/2016,6.604403852,Below Normal
2016,National Steel,Salinity,PSU,9/24/2016,6.745058199,Below Normal
2016,National Steel,Salinity,PSU,9/25/2016,6.90344896,Below Normal
2016,National Steel,Salinity,PSU,9/26/2016,7.097871143,Below Normal
2016,National Steel,Salinity,PSU,9/27/2016,7.369748074,Below Normal
2016,National Steel,Salinity,PSU,9/28/2016,7.489767066,Below Normal
2016,National Steel,Salinity,PSU,9/29/2016,7.41688764,Below Normal
2016,National Steel,Salinity,PSU,9/30/2016,7.308598676,Below Normal
2016,National Steel,Salinity,PSU,10/1/2016,7.157752076,Below Normal
2016,National Steel,Salinity,PSU,10/2/2016,6.986380059,Below Normal
2016,National Steel,Salinity,PSU,10/3/2016,6.893208886,Below Normal
2016,National Steel,Salinity,PSU,10/4/2016,6.975241959,Below Normal
2016,National Steel,Salinity,PSU,10/5/2016,7.049171951,Below Normal
2016,National Steel,Salinity,PSU,10/6/2016,7.030633167,Below Normal
2016,National Steel,Salinity,PSU,10/8/2016,6.813189309,Below Normal
2016,Hunter Cut,Temperature,celsius,8/1/2016,21.46020833,Below Normal
2016,National Steel,Salinity,PSU,10/10/2016,6.364757839,Below Normal
2016,National Steel,Salinity,PSU,10/12/2016,6.688857529,Below Normal
2016,National Steel,Salinity,PSU,10/13/2016,6.860585867,Below Normal
2016,National Steel,Temperature,celsius,8/27/2016,19.94625,Below Normal
2016,National Steel,Temperature,celsius,8/28/2016,19.90625,Below Normal
2016,National Steel,Temperature,celsius,8/29/2016,19.864375,Below Normal
2016,National Steel,Temperature,celsius,8/30/2016,20.03520833,Below Normal
2016,National Steel,Temperature,celsius,8/31/2016,20.30583333,Below Normal
2016,National Steel,Temperature,celsius,9/1/2016,20.50020833,Below Normal
2016,National Steel,Temperature,celsius,9/2/2016,20.6959375,Below Normal
2016,National Steel,Temperature,celsius,9/3/2016,20.72791667,Below Normal
2016,National Steel,Temperature,celsius,9/4/2016,20.548125,Below Normal
2016,National Steel,Temperature,celsius,9/5/2016,20.58927083,Below Normal
2016,National Steel,Temperature,celsius,9/6/2016,20.761875,Below Normal
2016,National Steel,Salinity,PSU,10/7/2016,7.032798614,Below Normal
2016,Hunter Cut,Temperature,celsius,7/31/2016,21.90802083,Below Normal
2016,Hunter Cut,Temperature,celsius,10/22/2016,17.98878154,Below Normal
2016,Hunter Cut,Temperature,celsius,10/23/2016,17.76552083,Below Normal
2016,Hunter Cut,Temperature,celsius,10/24/2016,17.46854167,Below Normal
2016,Hunter Cut,Temperature,celsius,10/25/2016,17.37864583,Below Normal
2016,Hunter Cut,Temperature,celsius,10/26/2016,17.48124265,Below Normal
2016,Hunter Cut,Temperature,celsius,10/27/2016,17.37645833,Below Normal
2016,Hunter Cut,Temperature,celsius,10/28/2016,17.39145833,Below Normal
2016,Hunter Cut,Temperature,celsius,10/29/2016,17.55385417,Below Normal
2016,Hunter Cut,Temperature,celsius,10/30/2016,17.30291667,Below Normal
2016,Hunter Cut,Temperature,celsius,10/31/2016,17.17270833,Below Normal
2016,National Steel,Temperature,celsius,9/14/2016,19.34625,Below Normal
2016,National Steel,Temperature,celsius,9/15/2016,19.47552083,Below Normal
2016,National Steel,Temperature,celsius,9/16/2016,19.5065625,Below Normal
2016,National Steel,Temperature,celsius,9/17/2016,19.70572917,Below Normal
2016,National Steel,Temperature,celsius,9/18/2016,20.15849854,Below Normal
2016,National Steel,Temperature,celsius,9/19/2016,20.79354167,Below Normal
2016,National Steel,Temperature,celsius,9/20/2016,20.92458333,Below Normal
2016,National Steel,Temperature,celsius,9/21/2016,20.5571875,Below Normal
2016,National Steel,Temperature,celsius,9/22/2016,19.87060884,Below Normal
2016,National Steel,Temperature,celsius,9/23/2016,19.72552083,Below Normal
2016,National Steel,Temperature,celsius,9/24/2016,19.89947917,Below Normal
2016,National Steel,Temperature,celsius,9/25/2016,20.23447917,Below Normal
2016,National Steel,Temperature,celsius,9/26/2016,20.62083333,Below Normal
2016,National Steel,Temperature,celsius,9/27/2016,20.96291667,Below Normal
2016,National Steel,Temperature,celsius,9/28/2016,21.008125,Below Normal
2016,National Steel,Temperature,celsius,9/29/2016,20.45427083,Below Normal
2016,National Steel,Temperature,celsius,9/30/2016,19.69625,Below Normal
2016,National Steel,Temperature,celsius,10/1/2016,19.16927083,Below Normal
2016,National Steel,Temperature,celsius,10/2/2016,18.7471875,Below Normal
2016,National Steel,Temperature,celsius,10/3/2016,18.32416667,Below Normal
2016,National Steel,Temperature,celsius,10/4/2016,18.24614583,Below Normal
2016,National Steel,Temperature,celsius,10/5/2016,18.2621875,Below Normal
2016,National Steel,Temperature,celsius,10/6/2016,18.39145833,Below Normal
2016,National Steel,Temperature,celsius,10/7/2016,18.47847826,Below Normal
2016,National Steel,Temperature,celsius,10/8/2016,18.68333333,Below Normal
2016,National Steel,Temperature,celsius,10/9/2016,18.86467604,Below Normal
2016,National Steel,Temperature,celsius,10/10/2016,18.73802083,Below Normal
2016,National Steel,Temperature,celsius,10/11/2016,18.3525,Below Normal
2016,National Steel,Temperature,celsius,10/12/2016,18.07208333,Below Normal
2016,National Steel,Temperature,celsius,10/13/2016,17.86864583,Below Normal
2016,National Steel,Temperature,celsius,10/14/2016,17.84447917,Below Normal
2016,National Steel,Temperature,celsius,10/15/2016,17.81520833,Below Normal
2016,National Steel,Temperature,celsius,10/16/2016,17.841875,Below Normal
2016,National Steel,Temperature,celsius,10/17/2016,17.76479167,Below Normal
2016,National Steel,Temperature,celsius,10/18/2016,17.5803125,Below Normal
2016,National Steel,Temperature,celsius,10/19/2016,17.58010417,Below Normal
2016,National Steel,Temperature,celsius,10/20/2016,17.6475,Below Normal
2016,National Steel,Temperature,celsius,10/21/2016,17.8190625,Below Normal
2016,National Steel,Temperature,celsius,10/22/2016,17.96177083,Below Normal
2016,National Steel,Temperature,celsius,10/23/2016,17.88635417,Below Normal
2016,National Steel,Temperature,celsius,10/24/2016,17.70625,Below Normal
2016,National Steel,Temperature,celsius,10/25/2016,17.47552083,Below Normal
2016,National Steel,Temperature,celsius,10/26/2016,17.60395833,Below Normal
2016,National Steel,Temperature,celsius,10/27/2016,17.51052083,Below Normal
2016,National Steel,Temperature,celsius,10/28/2016,17.55041667,Below Normal
2016,National Steel,Temperature,celsius,10/29/2016,17.67166667,Below Normal
2016,National Steel,Temperature,celsius,10/30/2016,17.41666667,Below Normal
2016,National Steel,Temperature,celsius,10/31/2016,17.3334375,Below Normal
2016,Hunter Cut,Salinity,PSU,8/30/2016,8.546174129,Below Normal
2016,Hunter Cut,Salinity,PSU,8/31/2016,8.55790242,Below Normal
2016,Hunter Cut,Salinity,PSU,9/1/2016,8.512090345,Below Normal
2016,Hunter Cut,Salinity,PSU,9/2/2016,8.219084458,Below Normal
2016,Hunter Cut,Salinity,PSU,9/3/2016,8.4809394,Below Normal
2016,Hunter Cut,Salinity,PSU,9/4/2016,8.37907087,Below Normal
2016,Hunter Cut,Salinity,PSU,9/5/2016,8.525581018,Below Normal
2016,Hunter Cut,Temperature,celsius,7/1/2016,22.40416667,Below Normal
2016,Hunter Cut,Temperature,celsius,7/2/2016,21.98333333,Below Normal
2016,Hunter Cut,Temperature,celsius,7/3/2016,21.41779964,Below Normal
2016,Hunter Cut,Temperature,celsius,7/4/2016,21.11572917,Below Normal
2016,Hunter Cut,Temperature,celsius,7/5/2016,20.77052083,Below Normal
2016,Hunter Cut,Temperature,celsius,7/6/2016,20.69333333,Below Normal
2016,Hunter Cut,Temperature,celsius,7/7/2016,20.7503125,Below Normal
2016,Hunter Cut,Temperature,celsius,7/8/2016,20.86979167,Below Normal
2016,Hunter Cut,Temperature,celsius,7/9/2016,21.27947917,Below Normal
2016,Hunter Cut,Temperature,celsius,7/10/2016,21.33677083,Below Normal
2016,Hunter Cut,Temperature,celsius,7/11/2016,21.81784508,Below Normal
2016,Hunter Cut,Temperature,celsius,7/12/2016,21.95838497,Below Normal
2016,Hunter Cut,Temperature,celsius,7/13/2016,22.56521918,Below Normal
2016,Hunter Cut,Temperature,celsius,7/14/2016,22.78178422,Below Normal
2016,Hunter Cut,Temperature,celsius,7/15/2016,22.59958333,Below Normal
2016,Hunter Cut,Temperature,celsius,7/16/2016,21.97950889,Below Normal
2016,Hunter Cut,Temperature,celsius,7/17/2016,21.45451063,Below Normal
2016,Hunter Cut,Temperature,celsius,7/18/2016,21.07364583,Below Normal
2016,Hunter Cut,Temperature,celsius,7/19/2016,21.09322917,Below Normal
2016,Hunter Cut,Temperature,celsius,7/20/2016,21.19568209,Below Normal
2016,Hunter Cut,Temperature,celsius,7/21/2016,21.38125,Below Normal
2016,Hunter Cut,Temperature,celsius,7/22/2016,21.54054687,Below Normal
2016,Hunter Cut,Temperature,celsius,7/23/2016,22.30864583,Below Normal
2016,Hunter Cut,Temperature,celsius,7/24/2016,23.109375,Below Normal
2016,Hunter Cut,Temperature,celsius,7/25/2016,23.1903493,Below Normal
2016,Hunter Cut,Temperature,celsius,7/26/2016,23.63218642,Below Normal
2016,Hunter Cut,Temperature,celsius,7/27/2016,23.81822917,Below Normal
2016,Hunter Cut,Temperature,celsius,7/28/2016,23.69291667,Below Normal
2016,Hunter Cut,Salinity,PSU,10/14/2016,11.08665978,Below Normal
2016,Hunter Cut,Salinity,PSU,10/15/2016,11.13296121,Below Normal
2016,Hunter Cut,Salinity,PSU,10/16/2016,11.42051644,Below Normal
2016,Hunter Cut,Temperature,celsius,10/16/2016,17.44354167,Below Normal
2016,Hunter Cut,Temperature,celsius,10/17/2016,17.428125,Below Normal
2016,Hunter Cut,Temperature,celsius,10/18/2016,17.379375,Below Normal
2016,Hunter Cut,Salinity,PSU,7/1/2016,7.726636361,Below Normal
2016,Hunter Cut,Salinity,PSU,7/2/2016,7.974087294,Below Normal
2016,Hunter Cut,Salinity,PSU,7/3/2016,8.128974024,Below Normal
2016,Hunter Cut,Salinity,PSU,7/4/2016,8.272977104,Below Normal
2016,Hunter Cut,Salinity,PSU,7/5/2016,8.26487742,Below Normal
2016,Hunter Cut,Salinity,PSU,7/6/2016,8.149375257,Below Normal
2016,Hunter Cut,Salinity,PSU,7/7/2016,7.876550659,Below Normal
2016,Hunter Cut,Salinity,PSU,7/8/2016,7.762999507,Below Normal
2016,Hunter Cut,Salinity,PSU,7/9/2016,7.601922608,Below Normal
2016,Hunter Cut,Salinity,PSU,7/10/2016,7.435217165,Below Normal
2016,Hunter Cut,Salinity,PSU,7/11/2016,7.388332342,Below Normal
2016,Hunter Cut,Salinity,PSU,7/12/2016,7.408793853,Below Normal
2016,Hunter Cut,Salinity,PSU,7/13/2016,7.394170125,Below Normal
2016,Hunter Cut,Salinity,PSU,7/14/2016,7.415055802,Below Normal
2016,Hunter Cut,Salinity,PSU,7/15/2016,7.492931758,Below Normal
2016,Hunter Cut,Salinity,PSU,7/16/2016,8.001610836,Below Normal
2016,Hunter Cut,Salinity,PSU,7/17/2016,8.359152917,Below Normal
2016,Hunter Cut,Salinity,PSU,7/18/2016,8.510660255,Below Normal
2016,Hunter Cut,Salinity,PSU,7/19/2016,8.145683441,Below Normal
2016,Hunter Cut,Salinity,PSU,7/20/2016,7.972637217,Below Normal
2016,Hunter Cut,Salinity,PSU,7/21/2016,7.746872894,Below Normal
2016,Hunter Cut,Salinity,PSU,7/22/2016,7.314544307,Below Normal
2016,Hunter Cut,Salinity,PSU,7/23/2016,7.016392332,Below Normal
2016,Hunter Cut,Salinity,PSU,7/24/2016,6.836824453,Below Normal
2016,Hunter Cut,Salinity,PSU,7/25/2016,6.806191157,Below Normal
2016,Hunter Cut,Salinity,PSU,7/26/2016,6.764403351,Below Normal
2016,Hunter Cut,Salinity,PSU,7/27/2016,6.872670036,Below Normal
2016,Hunter Cut,Salinity,PSU,7/28/2016,6.821787668,Below Normal
2016,Hunter Cut,Salinity,PSU,7/29/2016,6.995604903,Below Normal
2016,Hunter Cut,Salinity,PSU,7/30/2016,7.45618157,Below Normal
2016,Hunter Cut,Salinity,PSU,7/31/2016,7.904098656,Below Normal
2016,Hunter Cut,Salinity,PSU,8/1/2016,8.045703645,Below Normal
2016,Hunter Cut,Salinity,PSU,8/2/2016,7.955480178,Below Normal
2016,Hunter Cut,Salinity,PSU,8/3/2016,7.774241105,Below Normal
2016,Hunter Cut,Salinity,PSU,8/4/2016,7.899565475,Below Normal
2016,Hunter Cut,Salinity,PSU,8/5/2016,7.829600697,Below Normal
2016,Hunter Cut,Salinity,PSU,8/6/2016,7.879063057,Below Normal
2016,Hunter Cut,Salinity,PSU,8/7/2016,7.671421326,Below Normal
2016,Hunter Cut,Salinity,PSU,8/8/2016,7.585836132,Below Normal
2016,Hunter Cut,Salinity,PSU,8/9/2016,7.434629766,Below Normal
2016,Hunter Cut,Salinity,PSU,8/10/2016,7.489525502,Below Normal
2016,Hunter Cut,Salinity,PSU,8/11/2016,7.349084673,Below Normal
2016,Hunter Cut,Salinity,PSU,8/12/2016,7.615042535,Below Normal
2016,Hunter Cut,Salinity,PSU,8/13/2016,7.714791715,Below Normal
2016,Hunter Cut,Salinity,PSU,8/14/2016,7.740597101,Below Normal
2016,Hunter Cut,Salinity,PSU,8/15/2016,7.563488764,Below Normal
2016,Hunter Cut,Salinity,PSU,8/16/2016,7.792303567,Below Normal
2016,Hunter Cut,Salinity,PSU,8/17/2016,7.747295785,Below Normal
2016,Hunter Cut,Salinity,PSU,8/18/2016,7.863992768,Below Normal
2016,Hunter Cut,Salinity,PSU,8/19/2016,7.814660395,Below Normal
2016,Hunter Cut,Salinity,PSU,8/20/2016,7.857057375,Below Normal
2016,Hunter Cut,Salinity,PSU,8/21/2016,8.306847461,Below Normal
2016,Hunter Cut,Salinity,PSU,8/22/2016,8.420442464,Below Normal
2016,Hunter Cut,Salinity,PSU,8/23/2016,8.382319063,Below Normal
2016,Hunter Cut,Salinity,PSU,8/24/2016,8.428967624,Below Normal
2016,Hunter Cut,Salinity,PSU,8/25/2016,8.501632333,Below Normal
2016,Hunter Cut,Salinity,PSU,8/26/2016,8.684461339,Below Normal
2016,Hunter Cut,Salinity,PSU,8/27/2016,8.699272985,Below Normal
2016,Hunter Cut,Salinity,PSU,8/28/2016,8.600395688,Below Normal
2016,Hunter Cut,Salinity,PSU,8/29/2016,8.442136663,Below Normal
2016,Hunter Cut,Temperature,celsius,7/29/2016,22.99887141,Below Normal
2016,Hunter Cut,Temperature,celsius,7/30/2016,22.50322643,Below Normal
2016,Hunter Cut,Salinity,PSU,10/17/2016,11.15623898,Below Normal
2016,Hunter Cut,Salinity,PSU,10/18/2016,10.75268748,Below Normal
2016,Hunter Cut,Salinity,PSU,10/19/2016,10.15150188,Below Normal
2016,Hunter Cut,Salinity,PSU,10/20/2016,9.728308353,Below Normal
2016,Hunter Cut,Salinity,PSU,10/21/2016,9.05051759,Below Normal
2016,Hunter Cut,Salinity,PSU,10/22/2016,8.392974478,Below Normal
2016,Hunter Cut,Salinity,PSU,10/23/2016,7.828161615,Below Normal
2016,Hunter Cut,Salinity,PSU,10/24/2016,7.482369439,Below Normal
2016,Hunter Cut,Salinity,PSU,10/25/2016,7.018602448,Below Normal
2016,Hunter Cut,Salinity,PSU,10/26/2016,7.206126634,Below Normal
2016,Hunter Cut,Salinity,PSU,10/27/2016,7.394377555,Below Normal
2016,Hunter Cut,Salinity,PSU,10/28/2016,7.234340749,Below Normal
2016,Hunter Cut,Salinity,PSU,10/29/2016,7.582763373,Below Normal
2016,Hunter Cut,Salinity,PSU,10/30/2016,7.797197984,Below Normal
2016,Hunter Cut,Salinity,PSU,10/31/2016,7.253367321,Below Normal
2016,Hunter Cut,Temperature,celsius,9/25/2016,19.84229167,Below Normal
2016,Hunter Cut,Temperature,celsius,9/26/2016,20.13778148,Below Normal
2016,Hunter Cut,Temperature,celsius,9/27/2016,20.49269641,Below Normal
2016,Hunter Cut,Temperature,celsius,9/28/2016,20.65020833,Below Normal
2016,Hunter Cut,Temperature,celsius,9/29/2016,19.9615625,Below Normal
2016,Hunter Cut,Temperature,celsius,9/30/2016,19.02802083,Below Normal
2016,Hunter Cut,Temperature,celsius,10/1/2016,18.4184375,Below Normal
2016,Hunter Cut,Temperature,celsius,10/2/2016,18.05114583,Below Normal
2016,Hunter Cut,Temperature,celsius,10/3/2016,17.65364583,Below Normal
2016,Hunter Cut,Temperature,celsius,10/4/2016,17.66354167,Below Normal
2016,Hunter Cut,Temperature,celsius,10/5/2016,17.764375,Below Normal
2016,Hunter Cut,Temperature,celsius,10/6/2016,18.0790625,Below Normal
2016,Hunter Cut,Temperature,celsius,10/7/2016,18.20271739,Below Normal
2016,Hunter Cut,Temperature,celsius,10/8/2016,18.5309375,Below Normal
2016,Hunter Cut,Temperature,celsius,10/9/2016,18.61424799,Below Normal
2016,Hunter Cut,Temperature,celsius,10/10/2016,18.3875,Below Normal
2016,Hunter Cut,Temperature,celsius,10/11/2016,18.01614583,Below Normal
2016,Hunter Cut,Temperature,celsius,10/12/2016,17.6646875,Below Normal
2016,Hunter Cut,Temperature,celsius,10/13/2016,17.4396875,Below Normal
2016,Hunter Cut,Temperature,celsius,10/14/2016,17.43427083,Below Normal
2016,Hunter Cut,Temperature,celsius,10/19/2016,17.44114583,Below Normal
2016,Hunter Cut,Temperature,celsius,10/20/2016,17.62427083,Below Normal
2016,Hunter Cut,Temperature,celsius,10/21/2016,17.8328125,Below Normal
2016,National Steel,Temperature,celsius,8/26/2016,20.02645833,Below Normal
2016,Hunter Cut,Salinity,PSU,9/6/2016,8.258194104,Below Normal
2016,Hunter Cut,Salinity,PSU,9/7/2016,8.402944703,Below Normal
2016,Hunter Cut,Salinity,PSU,9/8/2016,8.65892707,Below Normal
2016,Hunter Cut,Salinity,PSU,9/9/2016,8.718598521,Below Normal
2016,Hunter Cut,Salinity,PSU,9/10/2016,8.63370338,Below Normal
2016,Hunter Cut,Salinity,PSU,9/11/2016,9.375568999,Below Normal
2016,Hunter Cut,Salinity,PSU,9/12/2016,9.583434793,Below Normal
2016,Hunter Cut,Salinity,PSU,9/13/2016,9.338656075,Below Normal
2016,Hunter Cut,Salinity,PSU,9/14/2016,9.166006091,Below Normal
2016,Hunter Cut,Salinity,PSU,9/15/2016,8.831298358,Below Normal
2016,Hunter Cut,Salinity,PSU,9/16/2016,8.343538913,Below Normal
2016,Hunter Cut,Salinity,PSU,9/17/2016,8.509649417,Below Normal
2016,Hunter Cut,Salinity,PSU,9/18/2016,8.638710208,Below Normal
2016,Hunter Cut,Salinity,PSU,9/19/2016,8.58115444,Below Normal
2016,Hunter Cut,Salinity,PSU,9/20/2016,8.945315085,Below Normal
2016,Hunter Cut,Salinity,PSU,9/21/2016,9.148043334,Below Normal
2016,Hunter Cut,Salinity,PSU,9/22/2016,9.170819689,Below Normal
2016,Hunter Cut,Salinity,PSU,9/23/2016,8.92847459,Below Normal
2016,Hunter Cut,Salinity,PSU,9/24/2016,8.610618829,Below Normal
2016,Hunter Cut,Salinity,PSU,9/25/2016,8.457111371,Below Normal
2016,Hunter Cut,Salinity,PSU,9/26/2016,8.540304199,Below Normal
2016,Hunter Cut,Salinity,PSU,9/27/2016,8.963337473,Below Normal
2016,Hunter Cut,Salinity,PSU,9/28/2016,8.892042996,Below Normal
2016,Hunter Cut,Salinity,PSU,9/29/2016,9.206487174,Below Normal
2016,Hunter Cut,Salinity,PSU,9/30/2016,9.403730641,Below Normal
2016,Hunter Cut,Salinity,PSU,10/1/2016,9.829668467,Below Normal
2016,Hunter Cut,Salinity,PSU,10/2/2016,9.708703208,Below Normal
2016,Hunter Cut,Salinity,PSU,10/3/2016,9.628147667,Below Normal
2016,Hunter Cut,Salinity,PSU,10/4/2016,9.307471031,Below Normal
2016,Hunter Cut,Salinity,PSU,10/5/2016,9.522553462,Below Normal
2016,Hunter Cut,Salinity,PSU,10/6/2016,9.425319651,Below Normal
2016,Hunter Cut,Salinity,PSU,10/7/2016,9.459819532,Below Normal
2016,Hunter Cut,Salinity,PSU,10/8/2016,9.215648493,Below Normal
2016,Hunter Cut,Salinity,PSU,10/9/2016,9.600521834,Below Normal
2016,Hunter Cut,Salinity,PSU,10/10/2016,9.834659204,Below Normal
2016,Hunter Cut,Salinity,PSU,10/13/2016,10.80757221,Below Normal
2016,Hunter Cut,Temperature,celsius,8/3/2016,21.55875,Below Normal
2016,Hunter Cut,Temperature,celsius,8/4/2016,21.0171875,Below Normal
2016,Hunter Cut,Temperature,celsius,8/5/2016,20.64364583,Below Normal
2016,Hunter Cut,Temperature,celsius,8/6/2016,20.7159375,Below Normal
2016,Hunter Cut,Temperature,celsius,8/7/2016,20.89604167,Below Normal
2016,Hunter Cut,Temperature,celsius,8/8/2016,21.2219592,Below Normal
2016,Hunter Cut,Temperature,celsius,8/9/2016,21.44395833,Below Normal
2016,Hunter Cut,Temperature,celsius,8/10/2016,21.90333333,Below Normal
2016,Hunter Cut,Temperature,celsius,8/11/2016,21.43882014,Below Normal
2016,Hunter Cut,Temperature,celsius,8/12/2016,21.20413318,Below Normal
2016,Hunter Cut,Temperature,celsius,8/13/2016,21.12698948,Below Normal
2016,Hunter Cut,Temperature,celsius,8/14/2016,21.21541667,Below Normal
2016,Hunter Cut,Temperature,celsius,8/15/2016,21.06006206,Below Normal
2016,Hunter Cut,Temperature,celsius,8/16/2016,20.625625,Below Normal
2016,Hunter Cut,Temperature,celsius,8/17/2016,20.57489583,Below Normal
2016,Hunter Cut,Temperature,celsius,8/18/2016,20.67041667,Below Normal
2016,Hunter Cut,Temperature,celsius,8/19/2016,20.57010417,Below Normal
2016,Hunter Cut,Temperature,celsius,8/20/2016,20.34854167,Below Normal
2016,Hunter Cut,Temperature,celsius,8/21/2016,20.169375,Below Normal
2016,Hunter Cut,Temperature,celsius,8/22/2016,20.04802083,Below Normal
2016,Hunter Cut,Temperature,celsius,8/23/2016,19.95885417,Below Normal
2016,Hunter Cut,Temperature,celsius,8/24/2016,19.96052083,Below Normal
2016,Hunter Cut,Temperature,celsius,8/25/2016,19.81520833,Below Normal
2016,Hunter Cut,Temperature,celsius,8/26/2016,19.6284375,Below Normal
2016,Hunter Cut,Temperature,celsius,8/27/2016,19.5546875,Below Normal
2016,Hunter Cut,Temperature,celsius,8/28/2016,19.59119918,Below Normal
2016,Hunter Cut,Temperature,celsius,8/29/2016,19.5484375,Below Normal
2016,Hunter Cut,Temperature,celsius,8/30/2016,19.7425,Below Normal
2016,Hunter Cut,Temperature,celsius,8/31/2016,20.02572917,Below Normal
2016,Hunter Cut,Temperature,celsius,9/1/2016,20.20885417,Below Normal
2016,Hunter Cut,Temperature,celsius,9/2/2016,20.43552083,Below Normal
2016,Hunter Cut,Temperature,celsius,9/3/2016,20.43364583,Below Normal
2016,Hunter Cut,Temperature,celsius,9/4/2016,20.2525,Below Normal
2016,Hunter Cut,Temperature,celsius,9/5/2016,20.24697917,Below Normal
2016,Hunter Cut,Temperature,celsius,9/6/2016,20.64005511,Below Normal
2016,Hunter Cut,Temperature,celsius,9/7/2016,21.11756196,Below Normal
2016,Hunter Cut,Temperature,celsius,9/8/2016,21.03826547,Below Normal
2016,Hunter Cut,Temperature,celsius,9/9/2016,20.63365887,Below Normal
2016,Hunter Cut,Temperature,celsius,9/10/2016,20.10226366,Below Normal
2016,Hunter Cut,Temperature,celsius,9/11/2016,19.36677083,Below Normal
2016,Hunter Cut,Temperature,celsius,9/12/2016,18.88333333,Below Normal
2016,Hunter Cut,Temperature,celsius,9/13/2016,18.8004007,Below Normal
2016,Hunter Cut,Temperature,celsius,9/14/2016,18.9478125,Below Normal
2016,Hunter Cut,Temperature,celsius,9/15/2016,19.215625,Below Normal
2016,Hunter Cut,Temperature,celsius,9/16/2016,19.30020833,Below Normal
2016,Hunter Cut,Temperature,celsius,9/17/2016,19.53729167,Below Normal
2016,Hunter Cut,Temperature,celsius,9/18/2016,19.8734925,Below Normal
2016,Hunter Cut,Temperature,celsius,9/19/2016,20.46260417,Below Normal
2016,Hunter Cut,Temperature,celsius,9/20/2016,20.45645833,Below Normal
2016,Hunter Cut,Temperature,celsius,9/21/2016,20.05572917,Below Normal
2016,Hunter Cut,Temperature,celsius,9/22/2016,19.45604167,Below Normal
2016,Hunter Cut,Temperature,celsius,9/23/2016,19.26677083,Below Normal
2016,Hunter Cut,Temperature,celsius,9/24/2016,19.54978385,Below Normal
2016,Hunter Cut,Temperature,celsius,10/15/2016,17.39239583,Below Normal
2016,National Steel,Temperature,celsius,7/1/2016,23.09177083,Below Normal
2016,National Steel,Temperature,celsius,7/2/2016,22.75270833,Below Normal
2016,National Steel,Temperature,celsius,7/3/2016,22.20052083,Below Normal
2016,National Steel,Temperature,celsius,7/4/2016,21.71104167,Below Normal
2016,National Steel,Temperature,celsius,7/5/2016,21.36104167,Below Normal
2016,National Steel,Temperature,celsius,7/6/2016,21.04821429,Below Normal
2016,National Steel,Temperature,celsius,7/7/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/8/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/9/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/10/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/11/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/12/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/13/2016,NA,Below Normal
2016,National Steel,Temperature,celsius,7/14/2016,22.92891811,Below Normal
2016,National Steel,Temperature,celsius,7/15/2016,22.41354167,Below Normal
2016,National Steel,Temperature,celsius,7/16/2016,21.89489583,Below Normal
2016,National Steel,Temperature,celsius,7/17/2016,21.568125,Below Normal
2016,National Steel,Temperature,celsius,7/18/2016,21.37927083,Below Normal
2016,National Steel,Temperature,celsius,7/19/2016,21.32479167,Below Normal
2016,National Steel,Temperature,celsius,7/20/2016,21.48583333,Below Normal
2016,National Steel,Temperature,celsius,7/21/2016,21.461875,Below Normal
2016,National Steel,Temperature,celsius,7/22/2016,21.73302083,Below Normal
2016,National Steel,Temperature,celsius,7/23/2016,22.20375,Below Normal
2016,National Steel,Temperature,celsius,7/24/2016,22.65166667,Below Normal
2016,National Steel,Temperature,celsius,7/25/2016,22.80552083,Below Normal
2016,National Steel,Temperature,celsius,7/26/2016,23.09395833,Below Normal
2016,National Steel,Temperature,celsius,7/27/2016,23.360625,Below Normal
2016,National Steel,Temperature,celsius,7/28/2016,23.13145833,Below Normal
2016,National Steel,Temperature,celsius,7/29/2016,22.919375,Below Normal
2016,National Steel,Temperature,celsius,7/30/2016,22.64583333,Below Normal
2016,National Steel,Temperature,celsius,7/31/2016,22.26197917,Below Normal
2016,National Steel,Temperature,celsius,8/1/2016,21.95260417,Below Normal
2016,National Steel,Temperature,celsius,8/2/2016,21.68760417,Below Normal
2016,National Steel,Temperature,celsius,8/3/2016,21.80447917,Below Normal
2016,National Steel,Temperature,celsius,8/4/2016,21.56958333,Below Normal
2016,National Steel,Temperature,celsius,8/5/2016,21.24875,Below Normal
